"","x"
"3065",31.81602
"3066",23.55037
"3067",22.30566
"3068",9.975367
"3069",1.358678
"3070",19.04207
"3071",7.848542
"3072",7.539374
"3073",11.07238
"3074",7.649477
"3075",16.60351
"3076",4.030411
"3077",14.34892
"3078",8.584144
"3079",9.51775
"3080",6.708628
"3081",10.28653
"3082",11.32663
"3083",6.574699
"3084",1.126364
"3085",6.91807
"3086",22.98475
"3087",6.31339
"3088",10.03914
"3089",17.77264
"3090",21.50913
"3091",20.88324
"3092",15.95966
"3093",1.925345
"3094",4.225661
"3095",21.19498
"3096",23.04458
"3097",1.15025
"3098",3.794103
"3099",7.579193
"3100",10.44433
"3101",10.35635
"3102",4.908846
"3103",8.547698
"3104",2.681114
"3105",5.436971
"3106",13.84934
"3107",4.055418
"3108",13.00557
"3109",6.92143
"3110",8.324816
"3111",16.27572
"3112",7.332162
"3113",3.318059
"3114",3.059231
"3115",15.1242
"3116",9.49754
"3117",15.22417
"3118",1.970645
"3119",7.007574
"3120",7.457111
"3121",5.147213
"3122",2.382538
"3123",8.454096
"3124",2.176948
"3125",12.36516
"3126",4.023413
"3127",1.709971
"3128",3.713732
"3129",10.42522
"3130",4.849803
"3131",14.47965
"3132",21.36386
"3133",12.45303
"3134",9.05217
"3135",2.509742
"3136",5.891019
"3137",5.452285
"3138",8.342325
"3139",6.203352
"3140",8.867984
"3141",9.131577
"3142",23.78115
"3143",3.575214
"3144",16.77025
"3145",2.477662
"3146",1.871066
"3147",6.403708
"3148",10.4983
"3149",15.85774
"3150",9.894265
"3151",4.419844
"3152",8.26392
"3153",11.42705
"3154",6.681836
"3155",2.589118
"3156",5.892496
"3157",2.577535
"3158",2.005733
"3159",11.30633
"3160",5.364815
"3161",11.17891
"3162",12.75395
"3163",1.1518
"3164",11.94283
"3165",2.147261
"3166",21.72982
"3167",7.042459
"3168",3.592376
"3169",15.73713
"3170",6.831686
"3171",12.94793
"3172",2.284487
"3173",12.2964
"3174",1.655301
"3175",7.521969
"3176",5.123883
"3177",14.86376
"3178",5.141927
"3179",10.50995
"3180",5.113589
"3181",10.88666
"3182",4.343093
"3183",7.470963
"3184",13.36689
"3185",2.596868
"3186",5.379951
"3187",4.457562
"3188",3.77596
"3189",29.30064
"3190",10.32752
"3191",7.668017
"3192",10.07469
"3193",15.54856
"3194",4.480346
"3195",8.652909
"3196",10.65198
"3197",7.957264
"3198",15.4522
"3199",18.07558
"3200",21.55836
"3201",14.0669
"3202",14.54834
"3203",19.84947
"3204",4.83427
"3205",17.95045
"3206",6.214398
"3207",14.66847
"3208",10.5771
"3209",11.42464
"3210",3.367303
"3211",5.798779
"3212",13.23966
"3213",21.07565
"3214",12.09048
"3215",11.76248
"3216",3.896108
"3217",6.564797
"3218",13.72738
"3219",14.41688
"3220",6.186874
"3221",11.88328
"3222",8.574964
"3223",10.83268
"3224",9.042296
"3225",13.45113
"3226",3.080084
"3227",6.2061
"3228",17.38432
"3229",7.634806
"3230",3.794574
"3231",21.26763
"3232",2.507107
"3233",2.886437
"3234",11.3031
"3235",7.445235
"3236",4.768185
"3237",8.824037
"3238",16.58054
"3239",1.921112
"3240",12.04581
"3241",1.574932
"3242",1.76975
"3243",9.613541
"3244",12.22703
"3245",9.517342
"3246",2.611838
"3247",13.55138
"3248",10.14235
"3249",17.74303
"3250",2.241794
"3251",8.828042
"3252",15.46234
"3253",6.974284
"3254",19.6447
"3255",12.67469
"3256",5.924783
"3257",12.65954
"3258",4.254025
"3259",13.16047
"3260",3.171487
"3261",7.813168
"3262",11.61194
"3263",7.502506
"3264",15.61752
"3265",9.74066
"3266",2.605757
"3267",5.464636
"3268",1.712499
"3269",8.747794
"3270",13.69077
"3271",18.34508
"3272",8.873645
"3273",10.76731
"3274",18.98342
"3275",14.07058
"3276",10.99037
"3277",10.61246
"3278",3.878332
"3279",7.600934
"3280",14.28503
"3281",7.821554
"3282",5.429608
"3283",6.588658
"3284",1.556238
"3285",10.06351
"3286",4.527148
"3287",11.5917
"3288",11.89464
"3289",14.0795
"3290",3.422801
"3291",6.264945
"3292",14.58336
"3293",2.856149
"3294",8.390283
"3295",16.64412
"3296",4.46492
"3297",16.37611
"3298",4.581601
"3299",12.14985
"3300",11.739
"3301",7.819376
"3302",7.766899
"3303",4.219362
"3304",18.75702
"3305",9.875391
"3306",6.027061
"3307",18.84228
"3308",15.37459
"3309",9.260977
"3310",12.13697
"3311",2.246214
"3312",1.999262
"3313",4.685087
"3314",15.75222
"3315",2.680333
"3316",5.70629
"3317",3.665202
"3318",5.971951
"3319",5.364231
"3320",10.10287
"3321",10.15649
"3322",8.031947
"3323",4.864814
"3324",9.712168
"3325",4.731685
"3326",9.986348
"3327",9.651306
"3328",13.85859
"3329",4.115815
"3330",10.277
"3331",13.89557
"3332",11.89052
"3333",17.30262
"3334",11.42868
"3335",5.192447
"3336",3.199579
"3337",5.73926
"3338",5.506063
"3339",4.370713
"3340",10.62816
"3341",7.660409
"3342",7.354812
"3343",3.872474
"3344",25.68013
"3345",10.12764
"3346",1.90586
"3347",7.329775
"3348",11.21881
"3349",13.17784
"3350",7.03957
"3351",2.77885
"3352",21.39532
"3353",19.48914
"3354",4.320048
"3355",9.553951
"3356",22.01734
"3357",2.628926
"3358",7.041709
"3359",7.295203
"3360",17.19189
"3361",15.62643
"3362",21.49074
"3363",14.45396
"3364",13.21887
"3365",13.74701
"3366",19.48387
"3367",5.067354
"3368",6.386027
"3369",5.387209
"3370",3.94227
"3371",1.329981
"3372",7.888574
"3373",13.34222
"3374",8.171806
"3375",25.76718
"3376",3.876069
"3377",29.71753
"3378",1.116305
"3379",1.331372
"3380",11.99482
"3381",5.156634
"3382",5.976743
"3383",6.088456
"3384",17.93561
"3385",9.389007
"3386",3.305552
"3387",13.11297
"3388",6.913925
"3389",2.429677
"3390",9.386672
"3391",9.187823
"3392",4.820891
"3393",16.57839
"3394",2.780924
"3395",2.924951
"3396",9.525184
"3397",4.579843
"3398",4.096547
"3399",2.250238
"3400",5.236648
"3401",5.111844
"3402",11.61657
"3403",6.275924
"3404",10.18273
"3405",7.761878
"3406",12.9765
"3407",12.70321
"3408",6.431215
"3409",2.825046
"3410",2.237136
"3411",6.749571
"3412",15.33595
"3413",17.8565
"3414",1.112412
"3415",2.255314
"3416",1.374443
"3417",1.40024
"3418",6.093746
"3419",3.384599
"3420",7.277274
"3421",17.58224
"3422",8.423652
"3423",6.739064
"3424",6.56131
"3425",1.726822
"3426",6.495239
"3427",5.778279
"3428",8.324111
"3429",6.994401
"3430",6.597117
"3431",11.12081
"3432",17.55118
"3433",4.795038
"3434",4.377435
"3435",2.696846
"3436",9.648973
"3437",20.16597
"3438",6.193832
"3439",9.696166
"3440",6.135015
"3441",11.69119
"3442",11.40635
"3443",7.663799
"3444",4.614124
"3445",4.64085
"3446",25.07759
"3447",22.39748
"3448",5.337342
"3449",7.704074
"3450",14.13869
"3451",9.448515
"3452",2.488097
"3453",6.422331
"3454",8.91671
"3455",15.19674
"3456",9.060452
"3457",12.27603
"3458",11.7516
"3459",18.08315
"3460",3.595204
"3461",4.197945
"3462",8.596064
"3463",3.184209
"3464",4.171617
"3465",1.312447
"3466",3.684683
"3467",10.17149
"3468",4.73307
"3469",4.771263
"3470",19.52917
"3471",6.383328
"3472",10.70911
"3473",10.90429
"3474",5.461422
"3475",12.39101
"3476",8.05975
"3477",19.34604
"3478",2.397122
"3479",2.348386
"3480",14.74826
"3481",8.802664
"3482",11.94546
"3483",11.54316
"3484",8.930383
"3485",6.62916
"3486",2.146247
"3487",9.836442
"3488",2.63695
"3489",8.599092
"3490",13.288
"3491",6.487239
"3492",15.59169
"3493",13.02184
"3494",8.268405
"3495",19.01406
"3496",14.67731
"3497",9.035721
"3498",7.989206
"3499",6.482702
"3500",5.368306
"3501",41.88907
"3502",54.04107
"3503",61.5999
"3504",44.72802
"3505",58.30317
"3506",38.69991
"3507",69.33909
"3508",70.51996
"3509",70.19733
"3510",63.77246
"3511",66.44552
"3512",66.89524
"3513",71.66705
"3514",63.14574
"3515",66.50412
"3516",71.09621
"3517",68.7729
"3518",56.63931
"3519",56.30647
"3520",45.4868
"3521",66.77924
"3522",42.19555
"3523",67.11782
"3524",71.7083
"3525",64.01205
"3526",64.9788
"3527",71.106
"3528",48.57163
"3529",44.98551
"3530",70.79968
"3531",64.30623
"3532",65.90363
"3533",64.01652
"3534",71.37293
"3535",69.26833
"3536",67.47739
"3537",70.09214
"3538",61.78014
"3539",65.15989
"3540",56.23842
"3541",60.56995
"3542",71.66261
"3543",69.03413
"3544",51.20818
"3545",69.07545
"3546",70.34008
"3547",69.2139
"3548",61.32409
"3549",70.38153
"3550",66.95875
"3551",64.15566
"3552",66.50929
"3553",64.38126
"3554",59.61465
"3555",64.08432
"3556",61.98982
"3557",61.79462
"3558",70.49957
"3559",58.04694
"3560",48.1707
"3561",66.75709
"3562",57.50724
"3563",54.14957
"3564",70.42389
"3565",52.76082
"3566",62.61777
"3567",70.33634
"3568",69.46803
"3569",55.2092
"3570",64.17623
"3571",42.36505
"3572",49.50734
"3573",53.40027
"3574",58.16576
"3575",56.61608
"3576",53.61316
"3577",68.05033
"3578",42.36211
"3579",69.86769
"3580",62.76356
"3581",54.55822
"3582",69.71458
"3583",39.23416
"3584",44.0309
"3585",67.76579
"3586",60.94251
"3587",70.52235
"3588",67.18331
"3589",68.00474
"3590",69.91306
"3591",45.45067
"3592",43.29117
"3593",60.93197
"3594",58.83809
"3595",61.35427
"3596",51.21873
"3597",63.47674
"3598",66.45525
"3599",56.12834
"3600",54.09422
"3601",58.89846
"3602",52.61686
"3603",60.28236
"3604",68.6711
"3605",65.82455
"3606",50.18296
"3607",71.51772
"3608",71.34414
"3609",70.99222
"3610",50.69979
"3611",70.59531
"3612",71.17531
"3613",59.67215
"3614",51.4346
"3615",69.17356
"3616",63.70781
"3617",71.84774
"3618",58.04171
"3619",60.46007
"3620",54.97784
"3621",65.82541
"3622",71.57982
"3623",40.35625
"3624",66.13511
"3625",53.96248
"3626",44.25204
"3627",69.15198
"3628",63.68805
"3629",64.71872
"3630",66.61075
"3631",58.54344
"3632",54.83336
"3633",67.20907
"3634",42.22682
"3635",66.85703
"3636",61.73977
"3637",63.74924
"3638",71.76842
"3639",69.05548
"3640",59.01526
"3641",71.55342
"3642",47.20955
"3643",69.16302
"3644",69.34472
"3645",65.28334
"3646",56.51532
"3647",54.0433
"3648",69.28716
"3649",55.2288
"3650",66.09922
"3651",56.99989
"3652",46.33817
"3653",66.62742
"3654",65.28157
"3655",71.52864
"3656",59.59391
"3657",50.09799
"3658",67.60865
"3659",69.55373
"3660",48.92152
"3661",57.37611
"3662",69.22588
"3663",54.91169
"3664",65.28829
"3665",46.23768
"3666",67.75237
"3667",67.55257
"3668",57.95857
"3669",63.85242
"3670",69.03829
"3671",56.90852
"3672",57.63594
"3673",70.54256
"3674",69.49734
"3675",60.55602
"3676",70.20999
"3677",68.06938
"3678",50.90386
"3679",50.49072
"3680",57.6618
"3681",70.25821
"3682",67.33169
"3683",59.238
"3684",68.84751
"3685",68.95234
"3686",61.62973
"3687",63.93531
"3688",59.51347
"3689",65.74132
"3690",65.66869
"3691",62.10568
"3692",48.80775
"3693",49.66569
"3694",47.77439
"3695",61.25573
"3696",63.77494
"3697",44.23945
"3698",68.53091
"3699",45.03776
"3700",56.98256
"3701",69.49722
"3702",69.54744
"3703",49.78137
"3704",56.47713
"3705",54.7128
"3706",71.0031
"3707",54.53026
"3708",57.78386
"3709",70.59953
"3710",61.96895
"3711",58.42415
"3712",50.66574
"3713",60.26386
"3714",67.78257
"3715",44.64514
"3716",67.24986
"3717",54.58835
"3718",52.71096
"3719",54.3819
"3720",48.21972
"3721",63.44795
"3722",64.38382
"3723",56.82113
"3724",58.7019
"3725",66.59235
"3726",53.71087
"3727",38.85837
"3728",67.05213
"3729",66.87947
"3730",52.3499
"3731",65.49474
"3732",68.57741
"3733",67.97593
"3734",48.97044
"3735",61.18595
"3736",60.09421
"3737",51.28687
"3738",54.60704
"3739",54.07152
"3740",52.83276
"3741",61.04844
"3742",65.02121
"3743",39.7266
"3744",54.10768
"3745",49.18219
"3746",62.10157
"3747",53.45259
"3748",43.80971
"3749",50.58329
"3750",53.5973
"3751",47.99369
"3752",62.82387
"3753",63.2816
"3754",67.77122
"3755",58.33561
"3756",62.76753
"3757",45.33017
"3758",45.84265
"3759",68.14471
"3760",55.75053
"3761",60.70517
"3762",54.03025
"3763",55.50904
"3764",59.50718
"3765",62.27986
"3766",70.0669
"3767",52.20263
"3768",66.66268
"3769",71.45086
"3770",55.28921
"3771",57.56766
"3772",63.76818
"3773",65.24071
"3774",67.89759
"3775",56.716
"3776",68.83942
"3777",57.33843
"3778",43.41671
"3779",67.64041
"3780",59.21526
"3781",57.25147
"3782",61.72165
"3783",64.99757
"3784",69.2962
"3785",57.77873
"3786",53.82378
"3787",45.54189
"3788",53.17302
"3789",61.50313
"3790",61.96091
"3791",66.9628
"3792",60.91354
"3793",71.52256
"3794",71.93473
"3795",58.32931
"3796",65.44764
"3797",68.65945
"3798",62.59338
"3799",69.53443
"3800",49.96921
"3801",57.74783
"3802",53.77634
"3803",61.33997
"3804",66.47606
"3805",65.83332
"3806",65.04596
"3807",42.31228
"3808",52.00223
"3809",69.51253
"3810",57.76017
"3811",70.4859
"3812",67.82145
"3813",53.04753
"3814",50.90725
"3815",68.90613
"3816",48.20538
"3817",65.26303
"3818",61.3125
"3819",67.8576
"3820",51.55857
"3821",66.10268
"3822",70.65651
"3823",59.23589
"3824",68.1383
"3825",59.27489
"3826",63.59925
"3827",54.13164
"3828",49.8342
"3829",67.31834
"3830",50.33619
"3831",43.77028
"3832",62.5003
"3833",59.51288
"3834",53.46837
"3835",67.2235
"3836",62.16298
"3837",55.90679
"3838",63.04335
"3839",62.90729
"3840",63.42204
"3841",68.74532
"3842",49.30275
"3843",70.72564
"3844",65.52904
"3845",65.33592
"3846",68.96904
"3847",61.38844
"3848",64.45957
"3849",57.08448
"3850",63.96491
"3851",62.11401
"3852",48.49962
"3853",55.0447
"3854",67.19559
"3855",52.03938
"3856",62.40564
"3857",57.49209
"3858",67.16512
"3859",56.9918
"3860",62.85596
"3861",53.22972
"3862",67.11808
"3863",64.8122
"3864",68.68481
"3865",68.85746
"3866",41.51958
"3867",58.64675
"3868",58.52603
"3869",56.54286
"3870",65.41235
"3871",66.63528
"3872",66.17528
"3873",59.6877
"3874",60.83302
"3875",52.41441
"3876",71.08539
"3877",45.18454
"3878",64.16494
"3879",44.81075
"3880",60.9767
"3881",51.32084
"3882",66.91612
"3883",47.4558
"3884",65.73734
"3885",59.01535
"3886",58.60767
"3887",61.38199
"3888",48.35393
"3889",51.17826
"3890",63.05008
"3891",43.2487
"3892",61.92686
"3893",43.29451
"3894",53.66219
"3895",38.71974
"3896",61.22216
"3897",41.8312
"3898",65.33504
"3899",71.03451
"3900",71.79134
"3901",64.48138
"3902",52.98075
"3903",62.20987
"3904",64.41881
"3905",62.84931
"3906",59.86174
"3907",66.00861
"3908",41.09169
"3909",70.73353
"3910",62.01927
"3911",63.28283
"3912",62.65335
"3913",60.34933
"3914",40.35976
"3915",70.49798
"3916",69.7635
"3917",61.02521
"3918",58.2745
"3919",65.49323
"3920",62.79035
"3921",41.58309
"3922",47.99239
"3923",43.00021
"3924",59.60867
"3925",67.91991
"3926",60.40651
"3927",47.17819
"3928",57.27044
"3929",59.43102
"3930",39.61469
"3931",61.47987
"3932",66.00869
"3933",60.5779
"3934",55.31656
"3935",63.30929
"3936",53.27752
"3937",65.90305
"3938",60.87582
"3939",66.0517
"3940",57.31571
"3941",58.97505
"3942",62.37954
"3943",70.56358
"3944",56.20378
"3945",60.15898
"3946",61.84801
"3947",65.29309
"3948",58.05485
"3949",56.79909
"3950",71.93174
"3951",59.85396
"3952",69.32327
"3953",64.91322
"3954",67.93291
"3955",65.21792
"3956",48.98002
"3957",64.19627
"3958",71.71986
"3959",48.08209
"3960",50.58158
"3961",65.83916
"3962",57.40724
"3963",71.9056
"3964",60.76709
"3965",66.22209
"3966",61.18403
"3967",54.65604
"3968",68.76753
"3969",54.8774
"3970",65.32463
"3971",52.14985
"3972",42.6954
"3973",45.59475
"3974",71.55357
"3975",66.77188
"3976",57.50673
"3977",70.41492
"3978",68.32614
"3979",54.71778
"3980",39.13842
"3981",60.23114
"3982",47.55305
"3983",67.72122
"3984",61.94735
"3985",68.29684
"3986",70.30403
"3987",37.5005
"3988",60.34404
"3989",57.36372
"3990",42.67725
"3991",65.4426
"3992",63.15946
"3993",65.60287
"3994",70.70015
"3995",61.78729
"3996",70.22928
"3997",63.06098
"3998",56.31481
"3999",55.69627
"4000",66.00149
"4001",66.19811
"4002",63.05421
"4003",54.78051
"4004",55.38418
"4005",47.40586
"4006",65.45306
"4007",51.48861
"4008",57.65975
"4009",53.12753
"4010",50.42623
"4011",58.74129
"4012",52.65622
"4013",63.01903
"4014",71.00745
"4015",71.02256
"4016",42.80596
"4017",62.15286
"4018",50.89715
"4019",57.20095
"4020",64.98806
"4021",60.32779
"4022",64.47076
"4023",60.16687
"4024",69.76805
"4025",64.44445
"4026",71.00882
"4027",69.5048
"4028",43.86844
"4029",64.44732
"4030",64.12634
"4031",61.80743
"4032",59.71663
"4033",66.60766
"4034",60.8744
"4035",47.43916
"4036",62.04664
"4037",66.05097
"4038",62.75224
"4039",57.13921
"4040",70.97645
"4041",51.27317
"4042",54.7075
"4043",61.74103
"4044",65.12119
"4045",70.18932
"4046",63.28674
"4047",59.1618
"4048",63.45489
"4049",68.41013
"4050",70.23949
"4051",56.32645
"4052",57.67289
"4053",60.82718
"4054",70.34319
"4055",61.75654
"4056",60.34007
"4057",63.66434
"4058",70.17488
"4059",69.68705
"4060",67.65646
"4061",50.09295
"4062",69.14535
"4063",47.91787
"4064",65.87412
"4065",59.66274
"4066",58.50278
"4067",61.54602
"4068",66.99754
"4069",69.74139
"4070",58.91354
"4071",59.94889
"4072",59.6057
"4073",44.89823
"4074",50.98192
"4075",56.88725
"4076",61.33886
"4077",47.96511
"4078",57.78109
"4079",67.90183
"4080",62.24788
"4081",66.70369
"4082",60.04073
"4083",62.11937
"4084",44.39429
"4085",71.30912
"4086",62.04916
"4087",67.19295
"4088",63.28078
"4089",71.58072
"4090",64.12772
"4091",62.18037
"4092",61.82935
"4093",60.69462
"4094",61.85233
"4095",57.17893
"4096",69.95421
"4097",59.21586
"4098",69.09557
"4099",47.83008
"4100",71.39166
"4101",63.07092
"4102",53.75074
"4103",40.76616
"4104",60.54883
"4105",54.24636
"4106",62.39739
"4107",67.29466
"4108",68.14379
"4109",47.78655
"4110",48.44746
"4111",44.99139
"4112",57.56205
"4113",70.00887
"4114",38.05187
"4115",67.20585
"4116",55.3519
"4117",65.67374
"4118",64.11549
"4119",39.5421
"4120",71.83398
"4121",50.77685
"4122",61.00152
"4123",60.92178
"4124",64.63019
"4125",66.9541
"4126",71.80429
"4127",37.04125
"4128",46.55404
"4129",65.54969
"4130",57.18854
"4131",44.89729
"4132",69.90673
"4133",62.94907
"4134",46.55143
"4135",40.7843
"4136",56.03048
"4137",68.89551
"4138",61.2541
"4139",70.73486
"4140",40.12358
"4141",67.97028
"4142",48.31617
"4143",65.48947
"4144",56.81183
"4145",58.09792
"4146",69.83332
"4147",51.83337
"4148",66.16845
"4149",44.47594
"4150",41.92048
"4151",65.07074
"4152",61.10961
"4153",65.51642
"4154",52.89423
"4155",60.04495
"4156",65.06381
"4157",53.4492
"4158",60.85074
"4159",58.25985
"4160",56.83604
"4161",52.66447
"4162",58.238
"4163",71.16283
"4164",44.75355
"4165",67.71178
"4166",57.94445
"4167",52.54837
"4168",60.37982
"4169",66.17964
"4170",56.63276
"4171",54.62225
"4172",66.32483
"4173",70.28188
"4174",39.54414
"4175",69.8304
"4176",70.35146
"4177",66.69393
"4178",56.51994
"4179",47.22872
"4180",60.6298
"4181",68.37603
"4182",69.36054
"4183",65.61605
"4184",49.60721
"4185",63.43072
"4186",61.51035
"4187",45.09378
"4188",58.96627
"4189",67.28766
"4190",57.91581
"4191",63.18965
"4192",65.4571
"4193",47.50976
"4194",50.69944
"4195",57.16208
"4196",64.19903
"4197",48.95603
"4198",47.94402
"4199",36.05308
"4200",67.18986
"4201",62.27397
"4202",67.27106
"4203",71.88705
"4204",70.62164
"4205",63.92945
"4206",59.46448
"4207",70.56628
"4208",69.30257
"4209",64.60955
"4210",63.00351
"4211",64.81359
"4212",54.22687
"4213",63.31259
"4214",49.22913
"4215",68.69263
"4216",67.99211
"4217",68.19039
"4218",66.78366
"4219",54.35016
"4220",62.9411
"4221",55.20008
"4222",63.47945
"4223",70.6626
"4224",46.80924
"4225",61.99036
"4226",63.86174
"4227",69.02601
"4228",58.43007
"4229",68.93162
"4230",69.026
"4231",58.36624
"4232",42.05546
"4233",55.08862
"4234",60.75598
"4235",41.60875
"4236",66.50887
"4237",60.17035
"4238",52.42844
"4239",68.50196
"4240",63.88777
"4241",62.09662
"4242",48.02057
"4243",61.43691
"4244",58.54873
"4245",50.48601
"4246",48.30622
"4247",61.63974
"4248",45.58687
"4249",51.0221
"4250",61.76772
"4251",71.7248
"4252",61.51052
"4253",57.38041
"4254",50.46332
"4255",52.35716
"4256",68.5356
"4257",55.90137
"4258",45.7211
"4259",40.77723
"4260",62.83437
"4261",68.66575
"4262",56.7924
"4263",60.20473
"4264",69.76328
"4265",59.96515
"4266",45.62317
"4267",67.1217
"4268",58.62812
"4269",66.94572
"4270",62.46678
"4271",69.87194
"4272",54.60066
"4273",48.95286
"4274",63.40077
"4275",61.28932
"4276",68.15887
"4277",56.95876
"4278",62.77848
"4279",64.54916
"4280",55.42423
"4281",64.61204
"4282",56.42112
"4283",64.16811
"4284",67.49275
"4285",50.36108
"4286",49.04885
"4287",57.54902
"4288",50.22175
"4289",53.66326
"4290",40.35081
"4291",67.73428
"4292",55.76068
"4293",68.24302
"4294",56.736
"4295",58.6209
"4296",56.86301
"4297",62.6686
"4298",47.65726
"4299",58.26304
"4300",49.28233
"4301",60.15262
"4302",47.34761
"4303",63.66258
"4304",58.41511
"4305",64.37976
"4306",65.48954
"4307",71.73306
"4308",66.95572
"4309",57.50554
"4310",44.75964
"4311",57.1124
"4312",60.16638
"4313",55.66796
"4314",60.78156
"4315",62.36767
"4316",55.28091
"4317",64.10363
"4318",61.53705
"4319",68.87727
"4320",67.20609
"4321",56.53318
"4322",63.67919
"4323",44.55455
"4324",56.37649
"4325",66.98487
"4326",50.56974
"4327",65.9038
"4328",60.36546
"4329",62.83833
"4330",58.52876
"4331",56.01033
"4332",70.98518
"4333",62.54758
"4334",70.80297
"4335",58.79896
"4336",62.58644
"4337",68.14401
"4338",67.85251
"4339",66.57674
"4340",66.28837
"4341",65.1302
"4342",63.08784
"4343",68.6808
"4344",44.16108
"4345",45.82823
"4346",69.80788
"4347",56.73689
"4348",51.63534
"4349",70.16722
"4350",65.68601
"4351",50.24709
"4352",63.97947
"4353",71.25102
"4354",71.56158
"4355",54.03406
"4356",56.7422
"4357",62.47951
"4358",62.8196
"4359",55.17028
"4360",51.06149
"4361",57.87341
"4362",60.43351
"4363",70.37667
"4364",42.94126
"4365",66.86003
"4366",65.33266
"4367",53.5771
"4368",45.16619
"4369",66.81556
"4370",63.78741
"4371",55.20546
"4372",46.1155
"4373",55.66379
"4374",67.09465
"4375",49.35209
"4376",63.32675
"4377",48.82198
"4378",57.78133
"4379",48.16091
"4380",52.40318
"4381",50.47035
"4382",64.49909
"4383",56.12428
"4384",51.98679
"4385",51.4203
"4386",57.04917
"4387",71.44432
"4388",66.2885
"4389",67.37641
"4390",50.62647
"4391",64.34541
"4392",67.93831
"4393",47.56406
"4394",55.70975
"4395",56.64842
"4396",66.88132
"4397",51.95172
"4398",59.55192
"4399",66.97309
"4400",54.67507
"4401",51.42362
"4402",59.51823
"4403",44.61375
"4404",68.22903
"4405",64.80406
"4406",45.28275
"4407",69.83346
"4408",59.33259
"4409",68.60055
"4410",65.2477
"4411",49.22663
"4412",55.76858
"4413",61.64252
"4414",70.25446
"4415",60.59761
"4416",63.00356
"4417",66.21435
"4418",59.42279
"4419",45.22375
"4420",63.87447
"4421",60.72645
"4422",42.68533
"4423",41.0181
"4424",48.25774
"4425",44.65571
"4426",65.08131
"4427",68.18425
"4428",66.65664
"4429",54.01597
"4430",67.09561
"4431",63.27315
"4432",68.46135
"4433",71.36043
"4434",70.68154
"4435",55.11933
"4436",69.27984
"4437",53.06256
"4438",69.69884
"4439",63.1308
"4440",63.63312
"4441",50.56908
"4442",45.95837
"4443",59.05725
"4444",37.86885
"4445",67.95345
"4446",46.08155
"4447",66.67669
"4448",45.26675
"4449",63.72195
"4450",60.48709
"4451",42.64008
"4452",71.79316
"4453",71.41919
"4454",69.32269
"4455",67.4011
"4456",46.37208
"4457",60.46139
"4458",65.32231
"4459",71.1184
"4460",71.89548
"4461",57.18666
"4462",65.44679
"4463",46.30752
"4464",71.51954
"4465",62.88109
"4466",66.41154
"4467",66.07472
"4468",48.98746
"4469",63.43732
"4470",66.31632
"4471",62.25247
"4472",60.91248
"4473",44.58913
"4474",49.26183
"4475",52.68582
"4476",45.29142
"4477",64.47686
"4478",64.31881
"4479",50.30252
"4480",67.89706
"4481",63.28097
"4482",64.48925
"4483",68.10386
"4484",51.60111
"4485",48.52168
"4486",53.63969
"4487",49.60599
"4488",60.15131
"4489",47.98376
"4490",69.56294
"4491",51.41313
"4492",66.3094
"4493",66.34756
"4494",52.38554
"4495",62.26072
"4496",64.67817
"4497",56.57319
"4498",59.95075
"4499",61.19826
"4500",64.46737
"4501",61.9981
"4502",68.30662
"4503",67.86743
"4504",67.77528
"4505",50.073
"4506",64.53
"4507",68.60052
"4508",58.46636
"4509",61.30152
"4510",60.22359
"4511",65.62921
"4512",66.12646
"4513",70.04547
"4514",64.25103
"4515",61.67482
"4516",58.70772
"4517",67.55012
"4518",67.28603
"4519",50.86377
"4520",58.7814
"4521",56.79978
"4522",46.25154
"4523",48.38433
"4524",49.50534
"4525",68.78168
"4526",71.60926
"4527",65.05715
"4528",69.21008
"4529",55.74968
"4530",55.22194
"4531",58.01836
"4532",60.88203
"4533",36.26479
"4534",68.03515
"4535",59.15346
"4536",45.72931
"4537",44.72714
"4538",44.60033
"4539",48.25953
"4540",62.81303
"4541",68.47895
"4542",71.30636
"4543",55.15375
"4544",59.92546
"4545",71.82981
"4546",70.44254
"4547",57.83255
"4548",68.61371
"4549",66.38881
"4550",62.19865
"4551",65.62879
"4552",63.5876
"4553",67.43143
"4554",69.04134
"4555",58.65834
"4556",46.58314
"4557",52.55441
"4558",62.05469
"4559",39.65071
"4560",62.98765
"4561",47.32828
"4562",52.83052
"4563",42.82228
"4564",64.99919
"4565",59.12578
"4566",55.62195
"4567",45.30473
"4568",70.54775
"4569",54.88358
"4570",60.53871
"4571",58.12363
"4572",60.10344
"4573",50.45458
"4574",56.7448
"4575",47.1164
"4576",62.09112
"4577",36.7649
"4578",66.77022
"4579",40.87895
"4580",56.69865
"4581",60.18695
"4582",61.44671
"4583",48.57121
"4584",61.62569
"4585",52.55226
"4586",42.43922
"4587",50.02343
"4588",70.31796
"4589",53.77815
"4590",63.29423
"4591",52.36353
"4592",61.11318
"4593",66.72045
"4594",53.83688
"4595",56.86558
"4596",38.34208
"4597",43.76523
"4598",55.72148
"4599",67.76235
"4600",46.23103
"4601",58.29773
"4602",60.36626
"4603",66.83431
"4604",61.32236
"4605",65.0017
"4606",63.21825
"4607",61.3942
"4608",64.395
"4609",67.86102
"4610",55.00463
"4611",50.61987
"4612",64.01062
"4613",61.41438
"4614",68.52821
"4615",48.37971
"4616",71.80759
"4617",59.28535
"4618",56.46532
"4619",57.62771
"4620",63.75133
