"","Children","Age","Income","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Port_modem","Tablet","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","Tenure","MonthlyCharge","Bandwidth_GB_Year","Timely_Response","Timely_Fixes","Timely_Replacements","Reliability","Options","Respectful_Response","Courteous_Exchange","Active_Listening","Area_Rural","Area_Suburban","Area_Urban","Contract_Month_To_Month","Contract_OneYear","Contract_TwoYear","Gender_Female","Gender_Male","Gender_Nonbinary","InternetService_DSL","InternetService_FiberOptic","InternetService_None"
"1676",0,71,23360.78,13.01854,9,0,0,0,0,0,1,1,1,0,1,1,0,0,0,70.49798,140.0342,5939.80671,3,3,3,2,4,1,2,3,0,0,1,0,1,0,1,0,0,0,0,1
"1677",0,36,106700.6,8.844759,12,2,1,0,1,0,1,0,0,0,0,0,0,0,1,69.7635,79.97886,5757.753614,3,4,3,3,6,4,3,4,0,0,1,1,0,0,1,0,0,0,0,1
"1678",4,89,14208.46,10.42188,9,1,0,0,1,0,1,0,0,1,1,1,0,0,1,62.79035,127.5067,5401.505392,4,3,4,5,4,3,4,3,0,0,1,1,0,0,0,1,0,0,0,1
"1679",1,88,51179.24,8.490049,10,3,0,0,0,0,1,1,1,1,0,0,1,1,0,47.99239,265.1283,4579.647107,5,5,5,5,4,5,3,5,0,0,1,1,0,0,0,1,0,0,1,0
"1680",1,45,220383,7.925637,14,1,2,1,0,1,1,1,0,0,1,0,1,0,1,59.60867,182.4676,5326.92968,5,3,4,2,4,3,1,6,0,0,1,0,0,1,0,1,0,0,1,0
"1681",8,60,46550.44,13.44192,13,1,1,0,1,0,1,0,1,0,1,1,1,1,0,60.99804,235.1591,5876.124132,3,4,3,1,5,3,3,3,0,0,1,1,0,0,0,1,0,0,1,0
"1682",4,41,106862.5,8.006363,10,1,0,0,0,0,1,0,0,0,0,0,1,1,1,39.61469,175.1331,3851.447958,1,2,2,5,2,2,3,3,0,0,1,0,1,0,1,0,0,0,0,1
"1683",0,80,41893.09,4.545308,10,0,0,0,1,1,1,0,0,1,1,0,1,0,1,61.47987,172.4579,5356.753961,3,3,4,1,4,3,3,3,0,1,0,0,1,0,0,1,0,0,1,0
"1684",0,85,19354.83,6.473077,13,1,0,0,0,0,1,0,0,1,1,0,1,1,0,60.81561,242.6281,5500.343313,4,4,5,3,4,3,3,5,1,0,0,1,0,0,1,0,0,0,1,0
"1685",6,39,46288.04,5.375651,14,1,1,0,0,0,1,0,1,1,1,0,0,0,0,60.5779,129.9915,5930.097335,4,4,3,4,3,5,4,4,0,0,1,1,0,0,0,1,0,1,0,0
"1686",2,59,5884.45,2.970156,4,0,0,0,0,0,1,0,1,0,0,0,0,1,1,51.58472,149.9598,4489.267692,3,3,4,4,4,3,4,3,1,0,0,0,1,0,1,0,0,0,1,0
"1687",8,35,33081.5,16.2337,16,1,0,0,1,0,1,1,0,1,0,0,0,1,1,53.27752,182.4433,5477.886159,2,2,4,4,3,4,3,4,1,0,0,0,0,1,0,1,0,1,0,0
"1688",0,79,48011.59,8.447596,10,4,0,0,0,0,1,1,0,1,0,0,1,1,1,65.90305,262.6106,5884.613452,2,2,1,6,3,2,2,2,0,0,1,1,0,0,0,0,1,0,1,0
"1689",2,77,54548.92,9.987264,12,1,2,0,1,0,1,0,1,0,0,0,1,1,1,60.87582,210.127,5536.195731,3,3,3,4,3,3,4,3,0,1,0,1,0,0,0,1,0,0,1,0
"1690",7,54,54726.01,8.218342,13,0,0,0,1,0,1,0,0,0,1,0,0,0,1,62.37954,92.5018,5394.351469,5,4,4,2,4,3,3,2,1,0,0,0,0,1,1,0,0,0,0,1
"1691",3,53,27857.09,5.365486,15,0,1,0,0,1,1,0,0,1,1,0,1,0,0,66.7449,152.4579,6382.531232,5,4,4,2,4,4,4,4,1,0,0,1,0,0,0,1,0,1,0,0
"1692",4,18,51899.15,5.072082,9,0,0,0,0,0,1,0,0,0,0,1,0,0,1,58.05485,124.9643,4984.849588,1,1,2,2,5,2,1,2,0,0,1,1,0,0,1,0,0,0,1,0
"1693",2,81,21145.92,12.02273,13,1,2,1,0,0,1,0,1,1,1,0,0,0,0,71.93174,129.9915,6599.564823,3,4,4,3,4,4,3,3,1,0,0,1,0,0,0,1,0,1,0,0
"1694",3,56,17885.01,7.935437,7,0,0,0,1,0,1,1,0,1,0,0,0,0,0,61.0911,147.4564,5653.372513,4,3,4,4,4,4,3,3,0,1,0,0,1,0,1,0,0,1,0,0
"1695",1,27,28377.8,6.516318,14,1,1,0,0,0,1,0,0,0,0,1,1,0,0,71.3084,117.472,6144.768685,4,3,3,5,4,3,4,3,0,0,1,0,1,0,1,0,0,0,0,1
"1696",0,42,73776.62,12.92975,10,2,0,0,1,1,1,0,0,0,0,1,1,1,1,65.21792,187.6422,5874.281225,3,4,4,4,1,5,4,4,0,0,1,1,0,0,0,1,0,0,0,1
"1697",2,24,114405.4,10.8124,10,1,1,0,0,0,1,1,0,0,0,0,1,0,0,64.19627,149.9447,6083.758176,2,4,5,3,3,4,3,4,0,1,0,1,0,0,1,0,0,1,0,0
"1698",1,54,44990.6,7.534976,16,1,1,0,0,0,1,0,1,0,1,1,0,1,0,71.71986,174.9919,6296.461831,2,2,2,4,3,3,1,2,0,0,1,1,0,0,0,1,0,0,1,0
"1699",2,66,43202.68,10.72389,11,1,0,0,0,0,1,0,0,1,1,0,0,0,1,60.76709,127.4738,5576.448425,4,5,4,2,4,3,3,2,0,1,0,0,0,1,1,0,0,1,0,0
"1700",0,38,92352.67,7.82306,20,2,1,0,0,0,1,0,1,1,1,1,1,0,1,61.18403,187.4847,5502.689262,5,3,3,2,5,3,4,4,0,0,1,1,0,0,1,0,0,0,1,0
"1701",6,53,75181.43,7.778555,14,1,0,0,1,0,1,1,1,0,0,0,1,0,1,54.65604,172.4624,4991.819551,4,4,5,6,2,5,3,6,1,0,0,0,1,0,1,0,0,0,1,0
"1702",1,41,25377.95,7.175155,9,0,1,0,0,0,1,0,0,1,0,0,0,1,1,54.8774,149.9378,5301.860931,3,4,3,4,3,3,4,3,1,0,0,0,0,1,0,1,0,1,0,0
"1703",0,38,45285.69,9.353272,15,1,0,1,0,0,1,0,1,1,0,0,1,1,0,67.0795,232.6228,6157.745923,1,1,2,2,3,2,2,2,0,1,0,0,1,0,1,0,0,0,1,0
"1704",1,25,60004.11,10.79749,13,0,0,0,0,0,1,0,0,0,1,0,1,0,0,52.14985,129.9621,5075.832913,4,3,3,3,6,3,3,4,1,0,0,0,0,1,1,0,0,1,0,0
"1705",3,19,23399.32,12.01345,11,1,0,0,0,0,1,1,0,0,0,0,0,1,0,45.59475,159.9476,4652.920592,3,4,3,1,3,4,4,4,0,1,0,0,0,1,0,1,0,1,0,0
"1706",0,41,15905.01,4.292596,14,0,0,0,0,0,1,1,0,1,1,1,0,1,0,58.42233,227.4754,5227.179847,4,3,3,2,5,2,3,2,0,1,0,1,0,0,1,0,0,0,1,0
"1707",3,44,48375.59,9.696499,9,0,0,0,0,0,1,1,0,0,0,1,1,1,1,71.04194,252.624,6462.182186,3,1,2,4,3,3,2,3,0,0,1,1,0,0,1,0,0,0,1,0
"1708",1,56,19230.44,8.723478,13,2,0,0,0,1,1,1,0,0,0,0,1,0,1,47.55305,169.9447,4217.907706,5,4,4,2,4,4,5,5,0,1,0,1,0,0,0,1,0,0,1,0
"1709",1,46,25683.78,9.444243,17,0,0,1,1,0,1,1,1,1,1,0,1,1,0,61.94735,277.6513,5945.934734,3,3,3,5,2,3,5,3,1,0,0,0,0,1,0,1,0,0,1,0
"1710",2,22,27464.49,9.827132,7,0,0,0,0,0,1,0,0,0,0,1,0,1,1,57.36372,159.9512,5095.502574,4,5,5,2,5,4,3,4,0,1,0,1,0,0,0,1,0,0,1,0
"1711",1,75,20288.57,4.295919,10,2,0,0,0,0,1,0,1,1,0,0,1,0,0,57.50491,142.4526,5434.730554,4,4,3,6,2,5,5,4,0,1,0,1,0,0,1,0,0,1,0,0
"1712",1,32,4202.7,14.59844,14,1,0,1,0,1,1,1,0,1,0,1,0,1,1,42.67725,214.9525,3912.208832,2,2,4,5,1,5,4,5,0,1,0,0,0,1,1,0,0,0,1,0
"1713",1,63,44689.55,11.77649,17,1,0,1,1,0,1,0,1,1,1,0,0,1,0,66.54232,152.5022,5932.384715,5,5,5,2,4,5,3,5,0,0,1,1,0,0,0,1,0,0,0,1
"1714",1,53,13631.9,4.529978,5,3,0,0,0,0,1,0,0,0,1,0,0,0,1,63.06195,124.9781,5268.837296,4,3,3,3,4,4,4,4,0,0,1,1,0,0,1,0,0,0,1,0
"1715",3,34,8758.69,7.524412,17,2,0,0,0,0,0,1,1,1,1,0,0,0,1,63.06098,150.0208,5716.051522,5,4,5,4,4,4,3,3,1,0,0,1,0,0,0,1,0,0,0,1
"1716",8,77,26636.01,9.659487,12,2,0,1,1,1,0,0,0,1,0,0,1,0,1,63.01903,139.9349,6020.277207,3,4,4,2,3,4,4,6,0,1,0,1,0,0,1,0,0,1,0,0
"1717",0,49,9043.47,11.33568,12,0,2,1,0,1,1,0,0,0,1,0,0,0,1,71.02256,104.9781,6399.222377,5,6,5,6,2,5,4,3,0,1,0,1,0,0,0,1,0,1,0,0
"1718",3,53,20041.91,10.74356,11,1,1,0,1,0,1,1,1,0,0,0,0,1,1,64.98806,162.4653,6205.696339,2,1,3,3,4,3,3,3,1,0,0,0,0,1,0,1,0,1,0,0
"1719",4,79,29254.96,13.64677,17,0,0,0,1,0,0,1,0,0,0,0,0,1,0,64.47076,159.9476,6033.647017,4,4,4,4,3,6,4,3,0,1,0,0,1,0,0,1,0,1,0,0
"1720",1,66,49519.95,2.818423,9,0,0,0,0,1,1,1,0,0,0,1,0,1,1,60.16687,172.4567,5553.300748,5,3,4,4,4,5,6,4,1,0,0,1,0,0,1,0,0,1,0,0
"1721",6,72,19527.71,11.89135,11,2,1,0,1,0,1,1,0,0,0,0,0,0,1,64.44445,112.4844,5460.550342,4,4,3,3,5,2,3,1,0,0,1,0,1,0,1,0,0,0,0,1
"1722",0,52,33425.04,6.580222,14,0,1,0,0,0,1,1,1,1,1,0,1,0,0,71.00882,187.4811,6742.932022,4,4,4,4,2,3,3,2,0,0,1,1,0,0,1,0,0,1,0,0
"1723",2,33,27059.29,11.13076,9,1,0,0,0,0,1,0,1,1,0,0,0,0,0,60.8744,137.4686,5269.998748,3,3,2,3,3,2,3,3,0,0,1,0,1,0,1,0,0,0,1,0
"1724",0,77,26011.14,6.464209,13,1,0,0,0,0,1,0,1,0,1,0,1,1,1,66.05097,222.65,5983.812869,4,3,3,3,3,2,4,5,1,0,0,1,0,0,0,1,0,0,1,0
"1725",0,59,41102.74,11.03032,14,2,0,1,1,0,1,0,0,0,0,0,0,0,1,70.97645,112.4551,5781.732,4,4,3,1,6,2,2,2,0,0,1,0,0,1,1,0,0,0,1,0
"1726",1,19,41237.45,9.762623,13,1,0,0,0,0,1,0,0,0,1,0,1,0,1,61.74103,149.9621,5514.944335,6,6,6,3,4,4,4,5,0,0,1,0,0,1,0,1,0,0,1,0
"1727",1,18,23570.06,5.750742,16,2,0,0,1,0,1,0,0,0,1,0,0,1,1,69.76544,127.4887,6174.824996,1,2,2,3,3,2,3,2,0,0,1,1,0,0,0,1,0,0,0,1
"1728",7,89,12747.26,8.458751,12,3,1,0,0,0,1,0,0,1,0,0,0,0,0,61.75654,102.4746,5237.396005,3,4,3,4,4,3,3,2,0,0,1,0,0,1,1,0,0,0,0,1
"1729",2,22,46466.83,10.32976,16,3,1,0,1,0,0,0,1,0,0,1,1,0,1,44.02354,119.9897,4031.48686,4,3,3,5,2,4,3,5,0,1,0,1,0,0,1,0,0,0,0,1
"1730",1,81,30082.5,10.47027,14,1,0,0,1,1,0,1,0,1,1,0,0,0,1,61.62652,179.9794,5225.360098,3,3,4,4,1,5,4,4,0,0,1,1,0,0,1,0,0,0,1,0
"1731",1,28,93285.19,7.797079,12,1,0,0,0,0,1,0,1,1,0,0,0,0,0,61.29358,104.9923,5289.954359,3,2,4,2,4,2,3,3,0,1,0,1,0,0,1,0,0,0,0,1
"1732",0,37,17952,11.22426,11,1,0,0,0,0,1,0,0,0,0,0,1,1,0,69.68705,207.6094,6205.48799,5,5,4,3,4,3,3,3,0,0,1,0,1,0,1,0,0,0,1,0
"1733",8,33,19922.88,9.90031,15,0,1,0,0,0,1,0,1,0,0,0,1,0,1,47.91787,119.9568,4869.334092,2,3,3,3,3,3,3,3,0,0,1,0,0,1,0,0,1,1,0,0
"1734",1,84,8293.64,8.113794,13,1,0,1,0,1,1,1,0,1,1,1,0,0,1,66.99754,192.4885,5659.937572,4,3,3,3,4,2,2,4,0,1,0,1,0,0,1,0,0,0,1,0
"1735",1,84,48689.21,15.49091,12,1,0,1,0,0,1,0,1,1,1,0,0,0,1,47.96511,117.5152,4181.676431,4,3,4,2,4,3,4,3,1,0,0,1,0,0,0,1,0,0,0,1
"1736",1,75,48524.09,7.516963,15,0,0,0,1,0,1,1,0,0,0,1,1,1,1,54.23273,252.624,4968.719293,3,3,3,6,2,5,4,4,1,0,0,1,0,0,0,1,0,0,1,0
"1737",4,77,32773.01,13.44778,10,1,0,0,1,1,1,0,0,0,0,1,0,0,1,57.78109,124.9643,4768.978651,2,3,2,3,5,3,3,2,0,0,1,0,0,1,1,0,0,0,1,0
"1738",3,26,41514.67,8.370994,17,0,1,0,0,0,1,0,0,0,1,0,0,0,0,62.24788,104.9781,5848.006408,4,5,4,3,4,4,5,3,0,0,1,1,0,0,0,1,0,1,0,0
"1739",0,21,9572.9,7.144953,12,0,0,0,0,0,1,0,0,0,0,1,0,1,0,60.04073,159.9512,5174.273895,4,5,4,4,4,5,4,6,0,1,0,1,0,0,1,0,0,0,1,0
"1740",2,52,32007.27,10.72061,12,0,0,1,1,0,1,0,1,0,1,0,1,0,1,44.39429,152.4798,4091.382815,2,2,3,4,4,1,4,4,0,0,1,1,0,0,0,1,0,0,1,0
"1741",0,23,23704.58,9.787662,13,0,1,0,0,0,1,1,1,0,1,1,1,1,0,71.30912,235.1884,6667.97528,4,3,4,4,3,5,5,5,1,0,0,0,1,0,0,1,0,0,0,1
"1742",1,32,27450.44,11.05688,10,2,0,0,1,1,1,0,1,0,1,1,0,1,0,67.19295,154.9919,6411.160905,4,4,5,3,4,4,5,3,0,0,1,1,0,0,0,1,0,1,0,0
"1743",6,85,36674.22,9.698319,7,1,0,0,0,0,1,1,1,0,1,1,1,0,0,65.3851,165.0182,5902.542522,4,4,4,3,3,3,4,3,1,0,0,0,1,0,0,1,0,0,0,1
"1744",0,88,26999.2,9.573997,11,0,0,0,1,1,1,0,0,0,1,0,0,0,1,57.17893,124.9781,4723.54426,3,3,3,2,6,3,3,2,0,0,1,0,0,1,0,1,0,0,1,0
"1745",0,30,20273.75,10.7285,14,1,0,0,0,0,1,0,0,1,0,1,1,0,0,47.78655,172.4441,4317.862166,4,3,3,3,3,4,3,3,0,0,1,0,1,0,0,1,0,0,1,0
"1746",1,35,58123.92,10.28699,10,1,0,0,1,0,1,1,0,0,1,1,0,0,1,57.56205,169.9928,4953.477077,3,3,4,5,2,3,5,4,0,1,0,1,0,0,1,0,0,0,1,0
"1747",0,73,125041.1,5.903059,10,1,2,0,1,1,1,0,0,1,0,1,1,0,1,65.31603,172.4441,5613.208858,3,3,3,4,3,3,3,6,0,0,1,1,0,0,0,1,0,0,1,0
"1748",1,27,15533,8.977927,8,0,0,0,0,0,1,1,1,0,1,0,0,0,0,39.5421,127.525,3656.35595,4,3,4,3,4,4,4,4,1,0,0,0,1,0,0,1,0,0,0,1
"1749",2,79,59388.62,10.62573,14,1,0,0,0,1,1,0,1,0,1,0,1,0,1,61.59822,152.4798,5412.512376,5,5,4,1,6,4,3,2,1,0,0,0,0,1,0,1,0,0,1,0
"1750",3,45,38039.5,9.772038,8,1,0,0,0,0,1,0,1,1,0,1,0,0,1,71.83398,129.9778,6659.547499,2,2,2,3,4,2,2,3,1,0,0,0,1,0,0,1,0,1,0,0
"1751",1,77,62309.09,11.74663,9,0,2,0,0,1,1,1,0,1,0,0,1,0,0,64.63019,192.4404,5595.256243,3,3,3,2,5,3,3,4,1,0,0,1,0,0,1,0,0,0,1,0
"1752",2,88,81253.97,8.241715,14,2,0,1,0,1,1,0,0,1,1,1,0,0,1,57.18854,159.983,4801.928653,5,5,4,4,3,5,5,6,1,0,0,1,0,0,1,0,0,0,1,0
"1753",0,50,137978.3,10.94259,20,3,2,1,0,0,1,1,0,0,0,1,0,1,0,44.89729,172.4567,4323.817647,3,3,3,6,4,3,3,3,0,1,0,1,0,0,1,0,0,1,0,0
"1754",3,29,33280.3,8.904872,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,62.94907,144.9607,5386.649919,4,4,5,4,2,4,5,5,0,0,1,1,0,0,1,0,0,0,1,0
"1755",1,33,43838.7,8.650524,7,0,0,0,1,0,1,0,1,0,1,0,1,0,0,68.89551,152.4798,6083.416035,4,4,3,2,3,3,5,3,1,0,0,0,0,1,1,0,0,0,1,0
"1756",0,34,7936.05,10.89278,7,2,0,0,1,0,1,0,1,1,0,0,0,1,1,56.28159,139.9792,5070.792059,3,3,2,5,3,4,4,4,1,0,0,1,0,0,0,1,0,0,0,1
"1757",2,26,68169.91,6.075894,10,2,0,0,0,0,1,1,0,1,0,0,1,1,1,61.2541,242.6106,6191.579895,3,4,5,1,4,2,4,2,0,1,0,1,0,0,1,0,0,1,0,0
"1758",8,26,54959.67,11.86882,10,1,0,0,0,0,1,0,1,1,1,0,0,0,0,50.76733,129.9915,5148.146411,3,3,3,5,4,3,4,3,0,0,1,1,0,0,1,0,0,1,0,0
"1759",2,45,21089.21,8.777909,5,1,2,0,0,0,1,0,1,0,1,0,1,1,1,40.12358,202.65,4439.358981,2,3,3,3,3,4,3,4,0,0,1,0,1,0,0,1,0,1,0,0
"1760",1,78,84969.58,6.541451,10,1,1,0,1,0,1,0,1,0,1,1,0,0,1,55.67612,107.5286,4661.218675,4,5,5,5,2,4,4,4,1,0,0,0,1,0,1,0,0,0,0,1
"1761",1,72,108982.2,9.918595,11,0,1,0,1,0,1,0,0,0,0,0,0,0,0,65.48947,92.45514,5733.79702,3,3,4,3,3,3,4,2,1,0,0,1,0,0,1,0,0,1,0,0
"1762",0,48,41734.27,9.4486,15,2,0,1,1,0,1,0,0,0,0,0,0,0,0,71.11315,92.45514,6242.49162,5,5,4,4,5,2,3,3,0,0,1,1,0,0,1,0,0,1,0,0
"1763",0,78,19755.18,4.773365,9,0,0,0,1,1,1,1,0,1,1,0,0,1,1,61.10961,194.9663,5735.231545,4,5,4,5,4,3,5,4,0,0,1,1,0,0,1,0,0,1,0,0
"1764",4,76,54592.75,8.239249,12,2,1,0,0,0,1,1,1,1,1,0,1,1,0,60.97795,257.6513,6273.993497,4,3,3,6,3,4,4,4,1,0,0,1,0,0,0,1,0,1,0,0
"1765",0,18,21136.06,8.297045,9,0,0,1,0,0,1,1,1,0,0,1,0,1,1,65.51642,194.9744,5862.216204,5,4,5,1,5,3,3,4,0,1,0,1,0,0,0,1,0,0,1,0
"1766",3,62,41031.65,10.84131,12,4,0,0,1,0,1,0,0,1,0,0,1,1,0,60.04495,230.1051,5519.813683,4,3,3,5,4,4,5,5,0,1,0,0,1,0,1,0,0,0,1,0
"1767",1,30,19863.77,5.715477,13,1,0,0,1,1,1,0,0,0,1,1,0,0,0,65.06381,137.4872,5512.596647,4,3,4,3,5,3,3,4,1,0,0,0,1,0,1,0,0,0,1,0
"1768",0,73,18957.86,6.085329,18,0,2,0,1,1,1,0,1,0,0,0,0,1,0,70.16829,129.9598,6317.989438,4,2,3,3,5,3,2,2,0,1,0,0,1,0,1,0,0,1,0,0
"1769",0,57,65952.12,13.10857,11,0,0,1,1,0,1,1,1,1,0,0,1,0,1,52.66447,194.9581,4724.802444,1,2,2,2,4,2,2,4,0,1,0,0,1,0,1,0,0,0,1,0
"1770",8,50,16168.56,8.434367,8,1,0,0,0,1,1,1,0,1,0,0,1,0,1,71.16283,192.4404,6395.482406,4,3,3,4,5,4,4,4,1,0,0,1,0,0,0,0,1,0,1,0
"1771",3,73,18453.27,7.560395,9,3,1,0,1,0,0,0,1,0,0,0,0,0,1,67.71178,114.9728,5635.888386,4,3,4,4,3,4,5,4,0,1,0,0,0,1,1,0,0,0,1,0
"1772",1,39,7772.71,10.43502,9,0,0,0,0,1,1,0,1,0,0,0,1,1,1,69.28827,177.6508,6319.297112,3,3,4,3,5,2,3,4,0,1,0,0,1,0,0,1,0,0,0,1
"1773",4,77,44323.22,13.18074,11,1,0,0,0,0,1,0,0,1,1,0,0,1,1,69.96694,149.9845,6101.954062,3,3,3,2,5,1,3,4,0,1,0,1,0,0,1,0,0,0,0,1
"1774",0,85,1563.64,10.18302,9,3,0,0,0,0,1,0,1,0,1,1,1,1,0,60.37982,215.1591,5910.719593,3,3,3,4,4,4,4,4,1,0,0,0,1,0,0,1,0,1,0,0
"1775",2,69,40954.06,3.489549,16,2,0,1,0,0,1,0,0,1,0,0,0,0,1,56.53361,114.9509,5216.869795,5,5,5,4,2,5,4,5,0,0,1,1,0,0,0,1,0,1,0,0
"1776",0,42,95075.46,13.27497,17,1,0,0,0,0,1,0,0,1,0,0,0,0,0,56.12583,134.9509,4796.917237,3,4,3,2,4,2,3,3,0,0,1,1,0,0,0,1,0,0,1,0
"1777",1,69,22004.51,10.34204,11,1,0,0,0,1,1,0,0,1,1,1,0,1,0,52.70133,194.9699,4707.7319,4,3,4,3,5,5,3,4,1,0,0,0,1,0,0,1,0,0,1,0
"1778",3,32,26525.07,11.82647,7,1,0,0,1,1,1,1,0,1,1,1,0,1,0,61.51035,227.4754,5684.35373,3,3,4,3,4,4,3,3,0,0,1,1,0,0,0,1,0,0,1,0
"1779",2,24,28922.97,15.33253,12,2,0,0,1,0,1,0,1,1,1,1,0,1,1,65.29336,197.4876,5993.021537,4,5,3,4,3,3,2,4,0,0,1,1,0,0,0,1,0,0,1,0
"1780",0,23,68699.53,12.81747,13,2,1,0,0,0,1,0,0,0,1,0,1,0,0,63.18965,149.9621,5542.688477,3,4,3,3,3,3,4,4,1,0,0,1,0,0,1,0,0,0,1,0
"1781",0,26,16917.78,5.931143,8,1,0,0,0,1,1,0,0,0,1,1,1,1,1,67.6047,232.6415,6160.398795,2,2,2,4,2,4,3,1,1,0,0,0,1,0,1,0,0,0,1,0
"1782",1,57,27358.17,7.595849,18,1,0,1,0,1,1,1,0,1,1,0,1,1,1,50.69944,275.1336,4913.037126,3,4,5,4,5,3,2,4,1,0,0,1,0,0,0,1,0,0,1,0
"1783",1,32,84409.23,6.279415,12,0,0,1,0,0,1,0,0,0,1,1,0,0,0,64.19903,105.011,5517.467178,3,3,3,4,4,5,5,4,0,1,0,0,0,1,0,1,0,0,0,1
"1784",1,79,27920.91,11.7079,11,1,1,0,0,0,1,1,0,0,0,0,0,0,0,47.94402,124.9607,4427.447401,3,3,2,3,3,3,3,4,0,1,0,1,0,0,0,1,0,1,0,0
"1785",2,73,23361.98,10.00036,13,0,0,0,1,0,1,0,1,0,0,1,0,1,0,62.38889,142.4689,5746.454782,4,3,5,4,3,5,5,5,0,0,1,1,0,0,1,0,0,1,0,0
"1786",2,81,7977.38,10.07426,11,2,0,0,1,1,1,1,0,0,0,0,0,0,1,58.42303,124.9607,5310.301812,4,3,3,5,3,4,3,4,1,0,0,1,0,0,0,1,0,1,0,0
"1787",0,68,13970.62,10.44715,15,2,1,0,1,0,1,0,1,0,1,0,0,1,0,44.09777,162.4827,3869.872224,3,3,2,4,3,3,3,3,0,1,0,0,0,1,1,0,0,0,1,0
"1788",2,47,52288.11,2.205335,8,2,0,0,0,0,1,0,0,1,1,0,1,0,1,63.92945,172.4579,5727.232268,2,2,3,3,4,2,2,2,1,0,0,0,1,0,0,1,0,0,1,0
"1789",0,82,12145.15,14.86921,11,1,1,0,1,0,1,1,1,0,0,1,1,1,1,54.22687,255.1417,4942.653192,2,3,2,5,3,5,4,4,1,0,0,1,0,0,1,0,0,0,1,0
"1790",3,48,4998.9,11.6817,13,1,0,0,0,0,1,1,1,0,0,0,0,1,0,62.21334,162.4653,5994.735404,1,1,1,3,3,3,4,3,0,1,0,1,0,0,0,1,0,1,0,0
"1791",0,37,20621.67,13.95029,12,1,0,1,1,0,1,0,1,0,0,0,1,1,1,68.69263,177.6508,6246.264685,3,4,3,4,3,2,3,3,0,1,0,0,1,0,0,1,0,0,0,1
"1792",0,61,31456.21,7.991774,11,2,1,0,1,0,1,1,0,1,0,1,0,0,1,50.20686,179.9656,4243.622875,2,2,3,3,4,2,3,3,0,0,1,1,0,0,1,0,0,0,1,0
"1793",1,33,31292.07,18.11802,17,0,0,0,1,0,1,1,1,1,0,1,1,1,1,63.5434,277.6375,5991.45754,3,4,2,4,4,4,2,3,0,0,1,0,0,1,1,0,0,0,1,0
"1794",0,58,14611.28,12.75929,18,1,0,0,0,0,1,0,1,1,1,1,1,0,1,66.78366,167.4847,6356.486114,3,4,4,5,4,5,4,4,0,0,1,0,0,1,0,1,0,1,0,0
"1795",3,48,66220.67,7.56029,12,0,1,0,0,0,1,1,1,0,0,0,0,0,1,62.9411,115.0021,5481.191737,4,3,4,4,3,5,3,3,0,0,1,1,0,0,0,1,0,0,0,1
"1796",0,57,9136.47,6.767055,11,0,1,0,0,0,1,0,0,1,1,0,1,1,1,63.47945,222.6281,6223.9084,2,2,2,6,2,3,3,3,1,0,0,1,0,0,1,0,0,1,0,0
"1797",5,46,59865.13,13.44264,9,1,1,1,0,1,1,0,1,0,1,1,0,1,0,58.43007,154.9919,5770.387227,2,3,3,3,4,3,3,3,0,1,0,1,0,0,0,1,0,1,0,0
"1798",2,84,33896.9,15.97382,9,2,0,1,1,1,1,1,0,0,0,0,1,0,1,55.08862,149.9447,5187.833012,3,4,4,3,3,4,3,3,0,0,1,0,0,1,0,1,0,1,0,0
"1799",5,32,18213.56,9.020396,15,2,0,1,1,0,0,0,0,1,1,0,0,0,1,50.07627,147.4738,4573.084997,2,3,3,5,3,4,5,2,0,0,1,0,0,1,0,1,0,0,1,0
"1800",1,20,17631.83,8.844782,15,0,0,0,0,0,1,1,1,0,1,0,0,1,1,68.46483,174.9882,6540.061159,4,5,4,4,2,4,5,4,1,0,0,1,0,0,1,0,0,1,0,0
"1801",1,54,52047.27,8.066926,10,1,2,0,0,0,1,0,0,0,1,0,1,1,0,66.50887,220.1323,6052.322466,3,2,3,2,5,2,4,2,0,0,1,1,0,0,0,1,0,0,1,0
"1802",1,72,40181.23,10.06669,8,1,1,0,0,1,1,0,1,0,0,1,0,1,1,52.42844,162.4689,4489.316917,4,5,3,4,4,4,5,4,1,0,0,0,0,1,1,0,0,0,1,0
"1803",0,33,29438.79,16.01829,9,0,1,0,0,0,0,1,0,0,0,1,1,0,0,50.48601,182.4538,4460.120921,4,4,5,4,4,4,3,3,0,0,1,1,0,0,1,0,0,0,1,0
"1804",1,70,40030.35,12.43485,11,1,1,1,0,0,1,1,1,0,0,1,1,0,0,65.18605,164.9715,6109.837555,4,3,4,3,3,3,3,5,0,1,0,1,0,0,0,1,0,1,0,0
"1805",1,18,24495.35,11.0488,12,0,0,1,1,0,1,0,0,0,0,0,0,0,1,64.20616,112.4551,5392.197566,4,4,4,4,3,5,5,5,0,1,0,1,0,0,1,0,0,0,1,0
"1806",1,24,25042.36,4.190636,13,1,0,0,1,0,0,1,0,1,1,1,0,0,1,71.7248,192.4885,6243.997319,3,4,4,3,4,3,4,5,1,0,0,0,1,0,1,0,0,0,1,0
