"","Children","Age","Income","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Port_modem","Tablet","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","Churn","MonthlyCharge","Bandwidth_GB_Year","Timely_Response","Timely_Fixes","Timely_Replacements","Reliability","Options","Respectful_Response","Courteous_Exchange","Active_Listening","Area_Suburban","Area_Urban","Contract_OneYear","Contract_TwoYear","Gender_Male","Gender_Nonbinary","InternetService_FiberOptic","InternetService_None"
"1297",4,25,30324.88,11.14727,13,3,1,0,1,0,1,0,0,1,1,1,1,0,1,1,152.4907,778.5344798,4,5,5,4,5,4,2,4,0,0,0,0,1,0,0,1
"1298",1,31,29539.51,10.16935,13,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,157.4836,1747.20978,3,3,4,3,5,2,2,3,0,0,1,0,0,0,1,0
"1299",3,19,57992.91,9.819494,19,2,0,0,0,0,1,0,1,0,1,1,1,1,0,1,235.1591,1325.472004,3,2,3,2,4,3,2,3,0,1,0,1,1,0,1,0
"1300",0,57,66698.79,10.76198,11,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,222.6281,1880.847695,4,4,3,4,4,5,4,4,0,1,0,0,1,0,0,0
"1301",0,33,42506.46,7.041544,12,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,179.9476,581.3197743,4,2,2,4,4,4,3,4,1,0,1,0,1,0,1,0
"1302",0,70,17844.64,9.519197,8,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,222.6326,1559.606858,3,4,4,5,3,3,2,3,1,0,0,0,0,0,0,0
"1303",0,49,156571,4.929908,11,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,124.9781,311.8065152,3,3,3,3,3,3,3,5,1,0,0,0,0,0,1,0
"1304",3,37,29101.96,5.924693,13,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,159.9512,866.4850145,3,3,3,6,2,3,5,4,1,0,0,0,0,0,1,0
"1305",1,70,55903.55,10.67552,9,3,0,0,1,1,1,0,1,1,0,1,0,1,1,1,152.4884,1086.818163,6,4,5,4,3,4,5,3,0,1,0,0,1,0,0,1
"1306",3,76,42529.4,10.78526,13,2,2,0,0,0,0,0,1,1,1,0,0,0,1,0,149.9915,583.5711218,5,5,4,5,3,4,5,5,0,0,1,0,0,0,1,0
"1307",2,26,14345.87,7.484153,11,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,159.9349,2150.01852,4,3,4,4,3,3,4,3,1,0,0,1,0,1,1,0
"1308",1,77,15876.36,8.39883,6,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,119.9568,816.0468833,4,3,3,1,4,2,4,4,0,1,0,1,1,0,0,0
"1309",2,35,9121.25,15.4471,16,4,0,0,0,0,1,0,1,0,1,1,1,1,0,1,235.1591,1747.993101,2,1,3,2,3,3,3,4,0,1,0,0,0,0,1,0
"1310",3,40,38294.57,8.095364,8,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,164.9853,1635.02715,3,3,3,4,5,3,3,2,0,1,0,0,0,0,0,0
"1311",7,64,57546.52,12.58628,7,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,230.1344,924.0234298,4,4,4,3,4,3,4,3,0,1,1,0,1,0,0,1
"1312",1,57,23188.83,10.05346,16,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,159.965,347.446058,3,3,3,4,4,2,4,4,0,1,1,0,0,0,1,0
"1313",3,46,56868.44,9.149023,8,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,222.65,863.525358,4,2,3,3,6,2,3,3,0,0,0,1,1,0,1,0
"1314",4,42,23813.32,8.927502,10,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,222.6281,1746.862212,5,4,4,5,3,4,5,4,0,1,0,0,0,0,0,0
"1315",3,62,32383.92,13.74408,6,2,0,1,0,0,1,0,1,0,0,1,0,1,1,1,162.4689,618.6284163,4,4,3,5,1,6,5,5,0,1,1,0,1,0,1,0
"1316",9,77,14301.62,9.448073,12,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,114.9509,2267.103404,3,4,5,5,4,4,3,3,1,0,0,0,0,0,0,0
"1317",3,18,8894.87,10.09739,14,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,124.9607,886.9184762,3,3,3,4,2,3,3,2,1,0,0,1,0,0,0,0
"1318",1,21,20057.8,7.383215,14,1,2,0,1,0,1,1,1,0,0,0,1,1,0,1,222.6326,1385.269228,4,4,4,2,4,3,4,3,0,1,0,0,1,0,0,0
"1319",1,49,110960.3,6.418039,14,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,137.4392,1027.652777,4,4,4,4,4,5,4,3,1,0,0,0,0,0,1,0
"1320",1,62,67129.6,12.25073,8,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,149.9915,909.7634001,3,3,3,4,3,5,4,5,0,0,0,0,0,0,1,0
"1321",0,82,100785.5,8.334039,11,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,159.9476,1347.567075,3,3,3,5,3,3,4,4,0,1,0,0,1,0,0,0
"1322",4,37,7588.08,6.421434,12,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,182.4538,664.5638593,2,3,2,3,5,3,4,2,0,0,0,0,0,0,1,0
"1323",1,88,14821.76,11.14208,13,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,152.4798,858.2482994,7,5,5,4,3,5,3,6,1,0,0,1,0,0,1,0
"1324",4,64,57588.9,7.427685,13,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,197.5169,744.1347048,5,4,5,6,3,4,5,5,0,1,0,1,1,0,0,1
"1325",0,72,39382.66,11.89241,19,2,0,0,1,1,1,1,0,0,0,0,1,1,0,1,240.1149,1398.087425,4,4,3,4,3,4,5,5,1,0,0,1,1,0,1,0
"1326",1,50,54507.76,8.471092,16,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,172.5104,1876.809732,4,4,4,4,3,5,4,4,0,0,1,0,0,0,1,0
"1327",0,28,30661.99,8.985931,11,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,172.4441,489.2316753,3,3,2,4,4,3,3,3,1,0,0,1,0,0,1,0
"1328",1,35,114401.9,7.455787,9,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,167.4847,2229.929037,3,3,3,4,4,3,3,3,0,0,0,1,1,0,0,0
"1329",1,78,30351.92,4.990463,9,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,107.482,1057.31153,3,3,3,3,5,2,2,3,0,0,1,0,0,0,0,0
"1330",3,18,21768.05,14.60563,10,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,174.9755,1377.344633,3,3,3,3,2,3,2,3,0,1,0,0,1,0,1,0
"1331",0,89,17072.33,11.32238,13,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,184.9647,984.7206752,4,4,3,5,2,3,3,4,1,0,0,1,1,0,1,0
"1332",10,66,61921.5,4.065974,9,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,132.466,2399.954293,2,2,2,4,4,1,2,2,0,0,0,0,1,0,0,0
"1333",1,44,34790.72,8.719917,10,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,104.9629,2068.186228,4,3,3,5,3,5,3,4,1,0,0,1,0,0,0,1
"1334",3,55,12526.34,12.17705,10,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,129.9483,1296.523969,3,3,4,2,3,3,5,3,0,0,0,0,0,0,0,0
"1335",0,59,15840.4,7.194451,13,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,154.9755,1015.460451,2,3,2,5,2,4,2,4,0,1,0,1,1,0,0,0
"1336",2,38,48364.58,6.220807,15,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,127.4421,1094.624835,3,2,3,4,3,3,3,3,0,1,0,1,1,0,0,0
"1337",1,79,94353.42,16.97213,10,2,1,0,0,1,1,0,1,1,0,1,0,0,0,1,129.9778,945.5437173,3,4,3,3,2,4,4,3,1,0,0,0,0,1,0,0
"1338",4,43,14233.75,8.080637,5,4,1,0,0,1,1,0,0,1,0,0,0,1,0,0,137.4616,1099.38854,4,4,3,3,4,3,4,4,0,0,0,1,0,0,0,1
"1339",0,75,26811.22,10.9973,12,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,225.1457,1340.927976,2,2,4,6,2,1,2,4,1,0,0,1,1,0,0,0
"1340",9,30,85003.51,5.475599,11,2,0,0,0,1,1,0,0,1,0,0,1,1,0,0,197.6288,2696.777135,4,4,4,4,4,3,3,5,0,1,1,0,0,0,0,1
"1341",2,78,3598.04,12.82092,6,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,184.9496,1640.315966,3,3,3,3,4,2,2,4,0,1,1,0,1,0,0,0
"1342",4,22,69497.03,10.46818,12,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,149.9778,917.1665939,6,4,5,2,5,5,4,4,0,0,1,0,0,0,1,0
"1343",1,79,69833.88,8.989878,6,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,182.447,650.4414677,1,2,2,4,3,3,2,2,0,0,0,0,0,0,1,0
"1344",4,70,6980.4,9.55673,12,2,1,0,1,0,1,0,0,1,0,0,0,0,1,1,102.4746,398.8495205,2,3,4,3,4,3,3,4,0,1,0,0,0,0,0,1
"1345",3,67,27127.55,5.391776,9,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,117.472,545.3992275,4,5,4,2,4,4,4,3,0,1,1,0,1,0,0,1
"1346",1,51,48170.55,8.357842,5,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,129.9598,2182.755951,2,2,4,5,4,2,3,3,0,0,0,0,0,0,0,0
"1347",0,54,23918.86,12.09121,7,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,152.466,498.8080579,3,3,3,5,5,2,3,4,0,0,0,0,0,0,1,0
"1348",1,70,7257.49,19.26111,8,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,167.4564,347.3046722,4,4,4,3,3,3,2,4,0,0,0,0,0,0,1,0
"1349",0,36,21092.07,5.676999,13,2,0,0,0,0,1,0,0,0,1,1,1,1,1,1,232.6415,1161.766944,5,4,4,3,3,4,4,4,1,0,0,1,0,0,1,0
"1350",2,85,7543.45,15.41425,12,2,1,0,1,1,1,1,0,1,0,1,1,0,0,1,172.4733,538.267259,3,4,3,5,3,3,4,3,0,0,0,0,0,0,0,1
"1351",3,32,10607.43,16.32484,15,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,232.624,1827.741525,3,3,5,4,4,3,4,3,1,0,1,0,1,0,0,0
"1352",3,65,66156.08,12.95024,15,2,1,0,0,0,1,1,0,0,0,1,1,0,0,0,162.4538,1125.779521,4,4,3,6,1,4,4,5,1,0,0,1,0,0,0,0
"1353",0,70,69183.29,13.7572,9,2,1,0,1,0,1,1,0,1,0,1,1,1,1,1,255.1198,3575.871459,4,3,4,4,3,4,3,3,0,0,0,1,0,0,0,0
"1354",1,44,31012.18,13.08416,14,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,137.4616,1024.765594,3,3,3,4,3,5,4,4,0,1,0,0,1,0,0,1
"1355",1,19,37461.63,9.424779,8,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,262.6106,1924.414895,5,4,5,2,5,3,2,3,1,0,0,1,0,0,1,0
"1356",0,21,42139.77,9.838314,13,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,172.4441,2141.091982,4,3,4,3,4,4,4,4,0,1,0,0,0,0,1,0
"1357",1,74,16197.52,10.53808,11,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,197.4876,729.7825005,5,6,5,3,5,3,3,3,0,1,1,0,0,0,1,0
"1358",0,66,19161.27,6.776805,9,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,159.9642,562.8048829,4,4,5,4,4,3,4,3,0,1,1,0,0,0,0,1
"1359",2,18,23055.92,7.604163,13,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,177.6508,1381.709993,3,4,4,2,6,2,3,2,0,1,1,0,1,0,0,1
"1360",3,35,52984.07,7.37357,16,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,127.4586,1152.131327,6,5,4,2,3,4,3,4,0,0,0,0,0,0,0,1
"1361",3,78,41637.08,9.542495,12,3,2,0,0,0,1,1,1,0,0,0,1,0,1,0,172.4624,786.1863432,3,3,3,4,4,5,4,4,1,0,1,0,0,1,1,0
"1362",1,61,81068.69,9.040251,9,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,139.9568,2199.664389,3,3,4,4,4,5,4,4,0,0,0,1,1,0,1,0
"1363",0,19,11943.45,8.642754,8,2,1,0,1,0,1,0,0,0,1,1,1,1,1,0,232.6415,1872.389857,5,5,4,4,4,5,4,5,1,0,0,1,1,0,1,0
"1364",2,38,48911.65,10.27072,11,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,202.65,1542.618812,5,4,4,4,3,4,3,4,0,0,0,0,1,0,0,0
"1365",4,74,79890.24,7.279879,10,1,2,0,0,0,1,0,0,0,1,0,1,1,0,0,200.1323,1280.101622,2,3,3,3,3,2,3,3,0,1,1,0,1,0,0,0
"1366",1,55,48618.33,7.121114,15,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,182.4608,914.6362933,4,5,4,3,3,4,3,5,0,1,0,0,0,0,1,0
"1367",3,82,46381.14,7.601603,9,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,174.9755,1065.856964,4,4,3,1,3,3,3,4,1,0,0,1,0,0,1,0
"1368",2,39,14638.15,15.31615,15,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,169.9671,1349.872551,4,5,4,5,2,5,3,6,0,1,0,1,1,0,0,1
"1369",2,48,84113.15,9.224349,14,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,129.9483,1340.469295,3,4,2,3,4,3,3,4,1,0,0,0,0,0,0,0
"1370",6,24,22467.91,11.76153,14,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,79.97886,1346.569879,3,3,4,4,3,4,4,5,1,0,0,1,1,0,0,1
"1371",1,59,59532.16,12.73982,8,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,182.4676,503.6435762,4,5,4,4,5,4,4,4,0,1,0,0,0,0,1,0
"1372",0,58,23080.06,8.421514,10,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,187.4847,616.2094946,3,5,5,4,3,4,4,4,0,1,0,0,0,0,1,0
"1373",4,33,52137.85,10.12355,9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,92.45514,2693.549899,4,4,4,5,3,4,5,4,1,0,0,0,1,0,0,0
"1374",8,79,14541.24,11.78479,16,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,184.9715,1144.514093,5,4,3,4,3,4,5,3,0,1,0,0,1,0,1,0
"1375",3,73,8510.91,6.262471,11,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,159.9942,1372.468821,4,3,4,4,4,4,4,4,1,0,1,0,1,0,0,1
"1376",3,21,54864.24,5.236974,15,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,214.9663,838.558113,2,3,3,2,4,3,2,3,0,0,0,0,0,0,1,0
"1377",1,67,7500.54,9.19204,10,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,137.4836,891.754556,4,5,5,2,4,4,3,2,0,1,1,0,1,0,0,0
"1378",9,31,25692.2,6.696491,13,0,2,0,0,1,1,1,0,0,0,0,1,1,1,1,220.1149,2186.78593,4,4,5,2,5,3,4,4,0,0,1,0,1,0,0,0
"1379",2,21,33029.84,12.60968,15,2,1,0,0,1,1,1,0,1,1,1,0,1,1,1,207.4754,1999.64045,2,2,4,3,4,3,4,3,0,0,1,0,0,0,0,0
"1380",1,32,34552.94,11.25462,12,2,0,0,1,0,1,1,1,0,1,1,1,0,1,0,165.0182,1417.312047,4,4,4,3,5,3,4,3,0,0,0,0,0,0,0,1
"1381",1,33,18308.7,9.649235,11,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,117.4835,548.1888179,4,3,4,5,3,4,5,4,0,0,0,0,1,0,0,1
"1382",8,25,32005.71,9.736531,13,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,124.9607,2523.250672,4,4,3,2,4,3,3,3,0,0,0,0,0,0,0,0
"1383",8,25,46766.41,8.671284,14,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,159.9349,1743.325286,5,4,4,2,4,5,5,3,0,1,1,0,1,0,1,0
"1384",2,40,25303.83,12.56211,13,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,207.6094,1143.400963,2,3,2,3,4,2,2,2,1,0,0,0,0,0,1,0
"1385",0,36,34999.62,6.706765,10,1,2,0,1,0,1,0,1,0,1,0,1,1,0,0,190.1737,1311.801862,4,5,4,4,3,5,3,4,0,0,0,1,0,0,0,1
"1386",2,21,133161.6,11.11437,12,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,159.9476,1497.298277,4,3,4,4,5,3,3,2,0,0,0,0,0,0,0,0
"1387",3,29,50156.65,13.2393,9,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,79.97886,1069.807995,3,3,3,3,5,2,3,3,1,0,0,0,1,0,0,1
"1388",8,38,25707.64,11.08933,11,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,179.9476,1292.607065,4,3,4,3,5,3,3,2,1,0,0,0,1,0,1,0
"1389",0,23,62214.19,12.69049,13,2,0,0,0,0,1,0,0,1,1,0,0,1,0,1,182.4608,998.0645117,4,3,5,3,6,3,2,3,0,0,0,0,0,0,1,0
"1390",1,69,32032.54,8.081871,12,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,139.9875,956.1671721,4,4,5,3,3,4,3,5,0,0,0,1,1,0,0,0
"1391",2,86,12975.69,12.13152,11,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,127.4738,1039.131091,4,4,3,4,2,4,2,4,0,0,1,0,1,0,0,0
"1392",4,51,11269.01,10.87695,13,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,130.0064,704.9501482,3,3,2,3,2,5,4,3,0,1,0,1,1,0,0,1
"1393",2,25,13744.26,16.64511,17,2,0,0,0,0,1,1,1,0,0,0,1,0,1,1,172.4624,1050.342085,2,4,2,4,4,3,2,4,0,1,0,0,1,0,1,0
"1394",2,84,64494.71,14.09036,12,1,2,1,1,1,1,0,0,0,1,1,1,0,0,1,129.995,636.2377993,3,2,3,4,2,4,4,4,1,0,0,0,0,0,0,1
"1395",4,75,16787.14,8.38306,11,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,159.9656,1098.532284,4,5,4,3,4,3,4,4,1,0,0,0,0,0,0,0
"1396",1,55,38999.85,13.57109,15,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,104.9629,503.8825694,4,3,2,5,3,5,3,3,0,1,0,0,1,0,0,1
"1397",10,34,63574.11,9.803773,9,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,235.1591,1396.329395,3,4,4,3,2,4,5,4,0,0,1,0,1,0,1,0
"1398",3,64,27647.13,9.164022,14,3,0,0,0,1,1,1,0,1,1,1,0,0,0,0,160.0122,1192.115613,3,4,4,5,5,3,3,2,1,0,0,0,1,0,0,1
"1399",7,26,40977.93,15.67211,12,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,230.1344,1553.750811,2,4,3,1,3,3,4,3,1,0,0,0,0,0,0,1
"1400",1,27,8211.32,13.32082,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,79.97886,371.8766911,4,4,4,3,3,3,4,4,1,0,0,1,1,0,0,1
"1401",2,63,18927.94,9.524691,7,4,0,0,1,0,1,0,1,0,0,0,1,1,0,1,190.127,1671.330908,5,5,4,2,5,4,3,4,0,1,0,0,0,0,0,0
"1402",1,51,68851.11,0.826998,8,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,159.9349,654.4586472,5,4,5,3,4,5,4,4,1,0,0,0,0,0,1,0
"1403",1,22,29749.39,11.91957,13,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,255.1555,1802.889936,6,6,5,4,5,5,4,4,0,0,0,0,0,1,1,0
"1404",4,72,82818.2,8.884019,16,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,217.484,1642.266752,2,2,3,2,4,3,3,4,0,1,0,0,1,0,1,0
"1405",1,86,44969.31,13.23552,12,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,187.4974,990.7760503,3,4,4,3,3,4,5,3,0,1,1,0,1,0,0,0
"1406",1,70,68023.12,13.28373,14,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,172.4885,1488.721642,2,3,2,3,4,1,2,4,0,1,0,0,0,0,0,0
"1407",2,58,20358.54,8.927855,11,2,1,0,0,0,1,0,1,1,0,1,1,0,0,0,154.9618,1460.696574,3,4,2,3,5,3,3,3,1,0,1,0,0,0,0,0
"1408",0,52,59958.03,7.998634,7,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,172.4624,853.7834038,3,5,6,2,4,3,4,4,1,0,1,0,1,0,1,0
"1409",0,64,15037.18,13.1051,13,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,172.4705,1440.630753,6,5,6,3,2,5,6,5,0,1,0,0,0,0,0,0
"1410",1,83,44241.07,13.18243,7,3,0,0,1,1,1,0,1,0,0,1,1,0,1,0,132.466,1655.225461,3,3,3,5,2,4,6,5,0,1,0,0,0,0,0,0
"1411",0,35,64075.52,10.21228,8,0,2,0,1,0,1,1,1,0,1,1,1,0,1,0,197.4945,1484.886328,4,4,4,4,2,4,2,3,1,0,0,0,0,0,1,0
"1412",0,23,40368.33,12.18052,16,1,2,0,1,1,1,0,0,1,0,1,1,0,1,0,152.4441,2009.785388,5,5,5,4,4,5,4,4,0,1,1,0,0,0,0,0
"1413",4,52,38163.25,10.98971,8,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,175.0211,1988.890125,4,5,4,4,3,4,3,2,1,0,0,0,1,0,0,1
"1414",0,48,48571.22,7.21113,19,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,222.6281,1602.940552,5,5,4,3,3,6,5,3,1,0,0,0,0,0,0,0
"1415",7,54,56589.81,8.385577,14,1,2,0,0,1,1,0,1,0,1,0,0,1,1,0,130.0064,879.4853583,4,4,4,4,3,2,4,3,1,0,0,1,1,0,0,1
"1416",1,44,12187.37,11.71311,10,0,2,0,1,1,1,0,1,0,1,1,0,0,0,0,120.0049,847.9529065,5,4,4,2,3,4,4,4,0,0,0,1,1,0,0,0
"1417",10,40,42964.75,9.161002,15,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,124.9935,1438.429891,3,3,5,4,2,4,4,4,0,0,0,0,1,0,0,1
"1418",3,87,53187.32,12.1183,12,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,179.9656,1684.817133,4,3,4,2,4,4,4,3,0,0,0,1,1,0,1,0
"1419",2,58,46775.2,5.645543,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,129.9915,2632.143148,1,1,1,3,5,1,2,4,0,0,0,0,0,0,0,0
"1420",1,29,12854.97,2.542536,14,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,134.9509,906.6526156,3,4,4,2,5,2,3,1,0,1,0,0,1,0,1,0
"1421",0,83,19271.85,12.22514,15,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,144.9607,433.9442354,7,6,6,4,3,4,4,5,0,0,0,0,0,0,1,0
"1422",0,44,19620.4,10.30722,9,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,207.6094,1090.821866,3,4,3,4,2,4,3,4,1,0,0,1,1,0,1,0
"1423",1,25,4004.2,13.35296,13,2,2,0,1,0,0,1,0,1,1,1,0,1,1,1,207.4754,2259.107162,3,4,4,3,5,2,3,3,0,1,0,0,1,0,0,0
"1424",3,76,7677.29,13.15317,13,2,0,0,1,0,1,0,0,0,0,0,1,1,1,0,207.6094,1910.19173,3,4,4,3,2,4,4,2,0,0,0,0,1,0,1,0
"1425",3,40,29174.41,17.81328,18,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,149.9621,1237.830202,3,2,4,3,4,3,4,4,1,0,0,0,1,0,1,0
"1426",0,55,37680.14,8.306336,14,2,0,0,1,0,1,1,1,0,0,1,1,0,1,1,184.9715,1219.381518,5,4,5,4,3,4,3,5,0,1,0,0,0,0,1,0
"1427",0,80,31749.22,12.74248,10,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,134.9509,382.4167858,4,4,4,4,4,4,3,3,0,1,0,1,1,0,1,0
"1428",4,43,61087.44,10.40439,9,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,152.509,1332.850025,3,3,5,3,3,4,3,5,1,0,0,1,0,0,0,1
"1429",7,68,30255.22,12.2246,16,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,252.6378,977.9075314,2,2,2,4,4,3,2,3,0,0,0,0,1,0,1,0
"1430",0,22,73162.55,9.399999,10,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,95.01949,824.4079658,4,4,4,4,3,5,4,3,0,0,0,0,1,0,0,1
"1431",3,58,9245.84,8.308287,8,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,130.0064,1388.750133,4,4,3,4,3,4,4,4,1,0,0,1,0,0,0,1
"1432",1,89,33652,13.51705,19,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,139.983,826.7523349,4,4,3,3,4,4,2,3,1,0,1,0,0,0,0,0
"1433",0,47,17528.05,6.921287,15,1,2,0,1,0,1,0,0,1,0,0,0,1,0,1,149.9378,1026.042379,1,2,1,4,2,2,2,2,1,0,0,0,1,0,0,0
"1434",4,47,41971.12,9.254731,14,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,149.9621,1885.551581,5,6,4,5,3,3,5,5,0,1,0,1,0,0,1,0
"1435",1,25,32555.42,12.89791,9,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,174.9744,1894.547126,2,3,3,4,3,4,5,4,1,0,0,1,0,0,0,0
"1436",2,58,2904.8,11.43549,13,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,245.147,3238.304359,4,3,3,3,4,3,3,2,0,1,0,1,0,0,0,0
"1437",1,61,78090.5,4.472985,6,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,152.4742,1253.931577,3,3,4,2,5,4,3,3,0,0,0,0,0,0,0,0
"1438",0,43,56792.26,10.03734,14,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,162.4538,1076.672787,5,5,4,3,3,6,5,6,1,0,0,1,0,0,0,0
"1439",2,24,60326.6,7.451031,14,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,129.9621,1503.364958,5,4,4,3,5,3,2,4,0,1,0,1,1,0,0,0
"1440",2,84,29379.05,15.15124,14,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,137.4686,700.4813335,3,3,3,3,3,3,2,5,0,0,0,0,1,0,1,0
"1441",1,48,76333.6,11.52986,12,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,172.4705,1475.739164,3,3,5,2,4,4,5,4,1,0,1,0,0,0,0,0
"1442",1,68,39053.35,11.20557,10,7,0,0,1,1,1,0,0,1,0,0,1,1,1,1,230.1051,982.7165421,4,4,3,3,5,4,4,4,0,1,0,1,0,0,1,0
"1443",2,34,33426.12,8.885438,10,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,114.9509,3041.355145,5,6,4,4,5,3,4,3,0,1,0,0,0,0,0,0
